latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
48.7495,12.7713,314.5,1.1,1.1,2023-09-15,1212,Aqua,MODIS,72,61.03,301.5,8.7,D,0
48.8761,12.5335,310.2,1.1,1.1,2023-09-15,1212,Aqua,MODIS,61,61.03,298.4,5.1,D,0
48.8708,12.5038,328.2,1.1,1.1,2023-09-15,1212,Aqua,MODIS,84,61.03,297.8,25.9,D,0
49.1978,11.813,313.9,1.2,1.1,2023-09-15,1212,Aqua,MODIS,71,61.03,294.2,12.5,D,0
49.4656,12.4222,311.8,1.1,1.1,2023-09-15,1212,Aqua,MODIS,68,61.03,295.5,10.7,D,0
49.463,12.4073,306.8,1.1,1.1,2023-09-15,1212,Aqua,MODIS,55,61.03,296,6.5,D,0
49.3509,11.7849,308.3,1.2,1.1,2023-09-15,1212,Aqua,MODIS,59,61.03,295.9,7.6,D,0
49.5893,12.1157,309.3,1.1,1.1,2023-09-15,1212,Aqua,MODIS,63,61.03,295.3,8.4,D,0
49.5867,12.1007,317.1,1.1,1.1,2023-09-15,1212,Aqua,MODIS,75,61.03,296.3,15.9,D,0
49.574,11.8098,309.2,1.2,1.1,2023-09-15,1212,Aqua,MODIS,62,61.03,294.6,7.9,D,0
49.762,11.1286,310.9,1.2,1.1,2023-09-15,1212,Aqua,MODIS,44,61.03,293.5,9.5,D,0
51.4845,6.7064,312.3,1.7,1.3,2023-09-15,1213,Aqua,MODIS,0,61.03,297.8,16.8,D,2
51.4516,11.666,310.1,1.1,1,2023-09-15,1213,Aqua,MODIS,63,61.03,295,6.8,D,0
51.5279,11.5109,308.9,1.1,1,2023-09-15,1213,Aqua,MODIS,61,61.03,297.8,5.5,D,2
51.8854,12.4513,312.9,1,1,2023-09-15,1213,Aqua,MODIS,52,61.03,298.6,9.5,D,2
51.9121,11.4021,308.2,1.1,1,2023-09-15,1213,Aqua,MODIS,56,61.03,297.4,5.2,D,0
51.3658,6.7094,307.9,1.7,1.3,2023-09-15,1213,Aqua,MODIS,39,61.03,296.5,8.8,D,2
51.3637,6.7033,308.2,1.7,1.3,2023-09-15,1213,Aqua,MODIS,0,61.03,296.6,9.6,D,2
52.1505,10.4057,313.7,1.2,1.1,2023-09-15,1213,Aqua,MODIS,72,61.03,298.7,10.5,D,2
52.1628,10.4175,309.6,1.2,1.1,2023-09-15,1213,Aqua,MODIS,30,61.03,297.9,6.4,D,2
52.5217,11.4305,307.5,1.1,1,2023-09-15,1213,Aqua,MODIS,53,61.03,297,6.3,D,2
53.5674,13.1313,305.7,1,1,2023-09-15,1213,Aqua,MODIS,57,61.03,294.2,4.4,D,0
53.6158,12.4186,307.2,1,1,2023-09-15,1213,Aqua,MODIS,55,61.03,293.5,5.9,D,0
53.1338,8.685,310.5,1.3,1.1,2023-09-15,1213,Aqua,MODIS,53,61.03,298.5,11.2,D,2
53.5334,10.5114,310.4,1.1,1,2023-09-15,1213,Aqua,MODIS,69,61.03,293.1,9,D,0
53.5306,10.4954,305.4,1.1,1,2023-09-15,1213,Aqua,MODIS,48,61.03,294.1,5.3,D,0
54.0115,9.0718,305.7,1.2,1.1,2023-09-15,1213,Aqua,MODIS,57,61.03,294.2,5.7,D,0
52.1523,10.4031,301.9,1.6,1.2,2023-09-15,2008,Terra,MODIS,45,61.03,286.7,13.2,N,2
52.1532,10.3958,301.9,1.6,1.2,2023-09-15,2008,Terra,MODIS,45,61.03,286.9,12.7,N,2
52.1546,10.4137,306,1.1,1,2023-09-16,0144,Aqua,MODIS,66,61.03,284.6,10.8,N,2
49.2504,6.8485,311.6,1.3,1.1,2023-09-16,0144,Aqua,MODIS,83,61.03,285.7,19.6,N,2
52.1566,10.3982,300.1,1.1,1,2023-09-16,0144,Aqua,MODIS,14,61.03,285.4,7,N,2
49.2485,6.8663,302,1.3,1.1,2023-09-16,0144,Aqua,MODIS,46,61.03,285.6,10.3,N,2
52.1506,10.4096,309.5,1.4,1.2,2023-09-16,0938,Terra,MODIS,55,61.03,296.1,7.9,D,2
52.1727,10.4153,313.2,1.5,1.2,2023-09-16,1254,Aqua,MODIS,49,61.03,297.9,9.7,D,2
51.3648,6.7078,310.9,1.1,1,2023-09-16,1254,Aqua,MODIS,50,61.03,282.5,8.5,D,2
51.4827,6.7045,304.7,1.1,1,2023-09-16,1254,Aqua,MODIS,0,61.03,274.1,7,D,2
52.1496,10.3993,317.8,1.4,1.2,2023-09-16,1254,Aqua,MODIS,73,61.03,299.9,16.1,D,2
50.5944,9.511,308.9,1.2,1.1,2023-09-17,1019,Terra,MODIS,55,61.03,294.2,7.1,D,0
52.1533,10.4099,312.3,1.2,1.1,2023-09-17,1019,Terra,MODIS,50,61.03,296.2,8.1,D,2
51.3697,6.7123,314.6,1,1,2023-09-17,1019,Terra,MODIS,55,61.03,293.8,9.8,D,2
52.6079,14.2309,317,1.1,1.1,2023-09-17,1158,Aqua,MODIS,53,61.03,301.2,11.5,D,0
51.4797,6.7096,306.1,2.4,1.5,2023-09-18,1100,Terra,MODIS,22,61.03,290.5,15,D,2
51.4878,6.7386,314.6,1,1,2023-09-18,1240,Aqua,MODIS,31,61.03,297.4,8.1,D,2
51.362,6.7116,315.5,1,1,2023-09-18,1240,Aqua,MODIS,74,61.03,298,10.6,D,2
51.4596,6.7416,320,1,1,2023-09-18,1240,Aqua,MODIS,59,61.03,297.4,14.2,D,2
52.1515,10.4002,310.1,1,1,2023-09-18,2032,Terra,MODIS,79,61.03,277.7,13,N,2
51.3648,6.7131,305.1,1.3,1.1,2023-09-18,2032,Terra,MODIS,63,61.03,285.1,12.2,N,2
51.3662,6.7207,310.3,1,1,2023-09-19,0211,Aqua,MODIS,80,61.03,274.3,13.1,N,2
51.4878,6.7215,326.5,1,1,2023-09-19,0211,Aqua,MODIS,100,61.03,287.4,25.4,N,2
51.3684,6.7067,321.8,1,1,2023-09-19,0211,Aqua,MODIS,100,61.03,275.1,22.9,N,2
51.3693,6.7168,305.7,1.1,1,2023-09-19,1003,Terra,MODIS,51,61.03,285.3,8.7,D,2
49.3567,6.7387,300.7,1.1,1,2023-09-19,1003,Terra,MODIS,31,61.03,284.8,4.9,D,2
49.3549,6.7529,302.2,1.1,1,2023-09-19,1003,Terra,MODIS,49,61.03,283.9,5.8,D,2
48.4691,11.9435,309.1,1,1,2023-09-20,1224,Aqua,MODIS,61,61.03,296,5,D,2
48.1316,11.6941,306.4,1,1,2023-09-20,1224,Aqua,MODIS,44,61.03,294.6,2.1,D,2
47.9052,10.2229,309.8,1.1,1,2023-09-20,1224,Aqua,MODIS,60,61.03,297,7,D,0
47.9028,10.2087,327.8,1.1,1,2023-09-20,1224,Aqua,MODIS,84,61.03,296.6,26.9,D,0
47.9926,9.6852,307.8,1.1,1.1,2023-09-20,1224,Aqua,MODIS,58,61.03,294.8,6.1,D,0
47.8954,8.8485,310.4,1.2,1.1,2023-09-20,1224,Aqua,MODIS,65,61.03,293.5,10.4,D,0
48.6016,10.8444,323.3,1,1,2023-09-20,1224,Aqua,MODIS,76,61.03,297.5,18.5,D,0
48.5993,10.8307,327.5,1,1,2023-09-20,1224,Aqua,MODIS,79,61.03,296.9,23.6,D,0
48.6082,10.8273,364,1,1,2023-09-20,1224,Aqua,MODIS,87,61.03,297.9,99.6,D,0
48.6171,10.8239,339.3,1,1,2023-09-20,1224,Aqua,MODIS,79,61.03,297,40.7,D,0
48.983,12.1943,323.3,1,1,2023-09-20,1224,Aqua,MODIS,81,61.03,298.6,15.6,D,2
48.981,12.181,337.9,1,1,2023-09-20,1224,Aqua,MODIS,90,61.03,299.1,34.8,D,0
49.0796,11.0281,313.1,1,1,2023-09-20,1224,Aqua,MODIS,70,61.03,297.1,9.4,D,0
49.3389,12.4039,306.6,1,1,2023-09-20,1224,Aqua,MODIS,46,61.03,295.8,4,D,2
49.4722,11.029,319.2,1,1,2023-09-20,1224,Aqua,MODIS,77,61.03,297.1,12,D,2
49.47,11.0153,314,1,1,2023-09-20,1224,Aqua,MODIS,71,61.03,297.4,7.3,D,2
49.2664,9.7911,309.4,1.1,1,2023-09-20,1224,Aqua,MODIS,58,61.03,297,6.4,D,0
47.743,10.3129,308.3,1.1,1,2023-09-20,1224,Aqua,MODIS,56,61.03,295.5,5.8,D,2
52.1471,10.3936,310.3,1,1,2023-09-20,1225,Aqua,MODIS,57,61.03,295.8,5.7,D,2
52.1494,10.4079,313.8,1,1,2023-09-20,1225,Aqua,MODIS,74,61.03,297,8.1,D,2
51.4925,6.7381,302.8,2,1.4,2023-09-20,2016,Terra,MODIS,10,61.03,288.9,14.3,N,2
51.4864,6.7118,305.4,2,1.4,2023-09-20,2016,Terra,MODIS,30,61.03,288.9,18.1,N,2
51.4827,6.7191,306.5,2,1.4,2023-09-20,2016,Terra,MODIS,68,61.03,288.9,22.3,N,2
52.1484,10.3928,300.3,1.3,1.1,2023-09-20,2016,Terra,MODIS,22,61.03,287,7.6,N,2
51.3688,6.7118,307,1.1,1,2023-09-21,0156,Aqua,MODIS,70,61.03,289,10.4,N,2
53.1394,8.6853,304,1,1,2023-09-21,0156,Aqua,MODIS,58,61.03,288.2,7.8,N,2
52.1586,10.4113,307,1,1,2023-09-21,0156,Aqua,MODIS,70,61.03,287.2,9.6,N,2
51.4858,6.7119,305.9,1.1,1,2023-09-21,0156,Aqua,MODIS,66,61.03,288.7,8.4,N,2
51.4839,6.7275,300.3,1.1,1,2023-09-21,0156,Aqua,MODIS,5,61.03,288.6,4.4,N,2
52.2656,12.7744,314.1,1,1,2023-09-21,0946,Terra,MODIS,70,61.03,298.8,9.2,D,0
51.1997,14.5143,326.8,1,1,2023-09-21,0946,Terra,MODIS,72,61.03,298.6,19.8,D,0
51.1889,14.5248,315.2,1,1,2023-09-21,0946,Terra,MODIS,60,61.03,297.3,8,D,0
52.2092,8.055,300.9,1.2,1.1,2023-09-22,1027,Terra,MODIS,43,61.03,289.6,5.7,D,2
51.3636,6.7102,308.7,1.1,1,2023-09-22,1027,Terra,MODIS,51,61.03,288,10.4,D,2
51.4807,6.7257,302.3,1.8,1.3,2023-09-22,1211,Aqua,MODIS,0,61.03,285.8,9.5,D,2
51.4797,6.7063,310.5,1.8,1.3,2023-09-22,1211,Aqua,MODIS,0,61.03,290.4,20.6,D,2
51.4843,6.7158,303.5,1.5,1.2,2023-09-23,0142,Aqua,MODIS,44,61.03,278.6,19,N,2
52.1511,10.4153,301.7,1.7,1.3,2023-09-23,0929,Terra,MODIS,31,61.03,288.2,8.3,D,2
52.1534,10.4086,305.7,1.7,1.3,2023-09-23,0929,Terra,MODIS,42,61.03,288.7,12.5,D,2
51.368,6.71,304.3,1,1,2023-09-23,1252,Aqua,MODIS,27,61.03,285.4,5.9,D,2
53.1362,8.6834,302.8,1,1,2023-09-23,2040,Terra,MODIS,51,61.03,284.3,7.9,N,2
53.1351,8.6825,300.4,1.2,1.1,2023-09-24,0223,Aqua,MODIS,27,61.03,282.1,10.2,N,2
53.9443,13.3154,302,1.2,1.1,2023-09-24,1009,Terra,MODIS,29,61.03,290.5,4.5,D,0
53.1375,8.6868,308.5,1,1,2023-09-24,1010,Terra,MODIS,51,61.03,294,8.2,D,2
53.1354,8.7012,302.4,1,1,2023-09-24,1010,Terra,MODIS,31,61.03,291.2,4.2,D,2
52.1584,10.395,308.8,1.1,1,2023-09-24,1010,Terra,MODIS,57,61.03,292.6,6.8,D,2
52.1559,10.4098,333.4,1.1,1,2023-09-24,1010,Terra,MODIS,88,61.03,294.6,33.5,D,2
51.4818,6.7096,312.2,1,1,2023-09-24,1010,Terra,MODIS,0,61.03,293.5,10,D,2
51.4584,6.7461,305.7,1,1,2023-09-24,1010,Terra,MODIS,0,61.03,293.4,4.8,D,2
51.3707,6.7094,306.4,1,1,2023-09-24,1010,Terra,MODIS,0,61.03,292.5,5.8,D,2
51.3619,6.7064,304,1,1,2023-09-24,1010,Terra,MODIS,26,61.03,292.4,4.2,D,2
51.4798,6.7237,306.6,1,1,2023-09-24,1010,Terra,MODIS,37,61.03,292.1,5.4,D,2
53.8839,11.5685,302.8,1.1,1,2023-09-24,1010,Terra,MODIS,54,61.03,292.4,4.1,D,0
53.8813,11.584,313.1,1.1,1,2023-09-24,1010,Terra,MODIS,73,61.03,290.7,11.9,D,0
53.8055,11.4744,300.4,1.1,1,2023-09-24,1010,Terra,MODIS,25,61.03,289.4,2.9,D,0
53.4552,11.8097,305.9,1.1,1,2023-09-24,1010,Terra,MODIS,62,61.03,293.1,7.5,D,0
53.5103,11.4325,315.7,1.1,1,2023-09-24,1010,Terra,MODIS,66,61.03,292.5,13.5,D,0
53.489,11.2832,306.3,1.1,1,2023-09-24,1010,Terra,MODIS,63,61.03,290.3,7.1,D,0
48.9816,12.1764,311.6,1.3,1.2,2023-09-24,1011,Terra,MODIS,71,61.03,290.1,14.1,D,0
48.9782,12.194,319.6,1.4,1.2,2023-09-24,1011,Terra,MODIS,75,61.03,292.9,24.3,D,2
49.3605,6.7487,306.9,1,1,2023-09-24,1011,Terra,MODIS,53,61.03,294.8,6,D,2
49.2448,6.8435,310.3,1,1,2023-09-24,1011,Terra,MODIS,70,61.03,292.3,8.9,D,2
49.2429,6.8568,314,1,1,2023-09-24,1011,Terra,MODIS,74,61.03,292.2,11.7,D,2
48.4784,9.2235,306.2,1.1,1,2023-09-24,1011,Terra,MODIS,59,61.03,291.1,7.3,D,2
49.8005,9.9961,303.1,1.1,1,2023-09-24,1011,Terra,MODIS,55,61.03,291.6,3.9,D,2
51.3065,12.066,301.3,1.5,1.2,2023-09-24,1156,Aqua,MODIS,0,61.03,286.7,4.6,D,0
52.1582,10.4116,307.2,1.7,1.3,2023-09-24,1156,Aqua,MODIS,59,61.03,292.2,11,D,2
52.153,10.3881,306.7,1.7,1.3,2023-09-24,1156,Aqua,MODIS,52,61.03,293.4,10.3,D,2
52.1594,10.4109,305.2,2.7,1.6,2023-09-25,0913,Terra,MODIS,61,61.03,293.6,19.6,D,2
52.1551,10.4042,306,2.7,1.6,2023-09-25,0913,Terra,MODIS,63,61.03,293.5,21.3,D,2
49.3554,6.7432,305.3,1.1,1,2023-09-25,1237,Aqua,MODIS,42,61.03,291.3,5.3,D,2
52.1543,10.4046,308,1,1,2023-09-25,1238,Aqua,MODIS,66,61.03,280.2,9.3,D,2
52.1461,10.3972,301.7,1,1,2023-09-25,1238,Aqua,MODIS,23,61.03,278.9,4.2,D,2
51.4497,6.2627,304.8,1.1,1,2023-09-25,1238,Aqua,MODIS,60,61.03,279.2,8,D,2
51.4908,6.7357,306.5,1,1,2023-09-25,1238,Aqua,MODIS,38,61.03,285.8,7.2,D,2
52.1582,10.3949,306.2,1.1,1.1,2023-09-25,2023,Terra,MODIS,67,61.03,283.8,12.4,N,2
52.1538,10.4032,320.3,1.1,1.1,2023-09-25,2023,Terra,MODIS,100,61.03,283.4,24.3,N,2
52.1609,10.4106,304.9,1.1,1.1,2023-09-25,2023,Terra,MODIS,62,61.03,282,11.5,N,2
51.4878,6.7202,300.6,1.6,1.2,2023-09-25,2023,Terra,MODIS,30,61.03,286.5,12.4,N,2
52.1602,10.3985,305.6,1.1,1.1,2023-09-26,0208,Aqua,MODIS,65,61.03,283,12,N,2
52.1574,10.4142,323.6,1.1,1.1,2023-09-26,0208,Aqua,MODIS,100,61.03,282.8,29.4,N,2
51.4847,6.7212,305.5,1,1,2023-09-26,0209,Aqua,MODIS,49,61.03,284.8,8.3,N,2
51.3654,6.7138,305,1,1,2023-09-26,0209,Aqua,MODIS,62,61.03,284.4,9.3,N,2
51.4867,6.7072,303.4,1,1,2023-09-26,0209,Aqua,MODIS,55,61.03,284.8,7.8,N,2
53.1376,8.6776,302.9,1.2,1.1,2023-09-26,0953,Terra,MODIS,41,61.03,280.8,8.4,D,2
51.6623,14.6363,313.5,1.1,1,2023-09-26,0953,Terra,MODIS,59,61.03,294.3,9.7,D,2
51.6713,14.6401,320,1.1,1,2023-09-26,0953,Terra,MODIS,79,61.03,292.4,15.8,D,0
51.6598,14.6511,312.7,1.1,1,2023-09-26,0953,Terra,MODIS,54,61.03,293.4,9.2,D,0
52.1484,14.6567,307.8,1.1,1,2023-09-26,0953,Terra,MODIS,52,61.03,293.2,6.3,D,2
49.3536,6.7459,307.3,1.2,1.1,2023-09-26,0954,Terra,MODIS,37,61.03,296.1,7.2,D,2
49.3439,6.7436,309.9,1.2,1.1,2023-09-26,0954,Terra,MODIS,63,61.03,294.3,9.2,D,2
48.686,10.9218,303.5,1,1,2023-09-26,0954,Terra,MODIS,50,61.03,292.3,4.2,D,2
48.6009,11.4327,304.5,1,1,2023-09-26,0954,Terra,MODIS,59,61.03,292.7,4.8,D,0
51.37,6.7174,303.7,1.3,1.1,2023-09-26,0954,Terra,MODIS,36,61.03,290.1,5.9,D,2
51.567,13.7376,307.8,1,1,2023-09-26,0954,Terra,MODIS,34,61.03,296.1,5.1,D,0
51.5342,13.7089,310.2,1,1,2023-09-26,0954,Terra,MODIS,66,61.03,293.5,7,D,0
51.5318,13.7232,307.3,1,1,2023-09-26,0954,Terra,MODIS,48,61.03,294.4,5,D,0
51.461,14.1021,334.1,1,1,2023-09-26,0954,Terra,MODIS,77,61.03,294.5,32.6,D,2
51.4522,14.0983,321.5,1,1,2023-09-26,0954,Terra,MODIS,79,61.03,294.5,18.1,D,0
51.5457,13.2236,307.3,1,1,2023-09-26,0954,Terra,MODIS,45,61.03,296.1,4.1,D,0
51.3506,12.5498,309.3,1,1,2023-09-26,0954,Terra,MODIS,55,61.03,296.3,4.4,D,2
51.3316,12.6752,353.2,1,1,2023-09-26,0954,Terra,MODIS,92,61.03,294.7,66.2,D,0
51.4824,6.7133,317.4,1.3,1.1,2023-09-26,0954,Terra,MODIS,0,61.03,295.1,17.7,D,2
52.1528,10.3976,311.1,2.8,1.6,2023-09-26,1319,Aqua,MODIS,70,61.03,297.3,29.1,D,2
51.4895,6.7381,302.6,1.1,1,2023-09-26,2104,Terra,MODIS,19,61.03,280,7.4,N,2
51.3648,6.7227,302.6,3.5,1.8,2023-09-27,0112,Aqua,MODIS,50,61.03,284.5,47.9,N,2
52.1592,10.4096,309.3,1.7,1.3,2023-09-27,1034,Terra,MODIS,61,61.03,295.2,12.1,D,2
51.3707,6.7069,300.7,1.3,1.1,2023-09-27,1034,Terra,MODIS,27,61.03,273.7,7.8,D,2
50.005,11.282,319.6,1,1,2023-09-27,1222,Aqua,MODIS,78,61.03,296.7,14.8,D,0
50.0028,11.2681,306.7,1,1,2023-09-27,1222,Aqua,MODIS,59,61.03,295.5,4.2,D,0
50.0005,11.2541,309.1,1,1,2023-09-27,1222,Aqua,MODIS,48,61.03,295.9,5.3,D,0
52.1467,10.3979,305.8,1,1,2023-09-27,1223,Aqua,MODIS,42,61.03,286.9,6.4,D,2
52.1589,10.4031,305.7,1.6,1.2,2023-09-27,2007,Terra,MODIS,65,61.03,289,17.3,N,2
52.1581,10.4122,311.6,1.4,1.2,2023-09-28,0937,Terra,MODIS,53,61.03,295.2,11.1,D,2
52.152,10.4046,313.9,1.4,1.2,2023-09-28,0937,Terra,MODIS,72,61.03,295,14.2,D,2
49.3534,6.7456,305.4,1.2,1.1,2023-09-28,1304,Aqua,MODIS,40,61.03,286.2,5.9,D,2
52.6318,12.1409,313.9,2.3,1.5,2023-09-28,1305,Aqua,MODIS,71,61.03,297.8,30.7,D,0
52.63,12.1072,317.9,2.3,1.5,2023-09-28,1305,Aqua,MODIS,76,61.03,297,40.9,D,0
49.35,6.7326,301.3,1.1,1,2023-09-28,2047,Terra,MODIS,39,61.03,287.8,5.8,N,2
51.368,6.7165,303.4,1,1,2023-09-28,2047,Terra,MODIS,55,61.03,280.1,7.9,N,2
51.3658,6.7023,315.9,1,1,2023-09-28,2047,Terra,MODIS,92,61.03,279.8,17.2,N,2
51.4924,6.736,303,1,1,2023-09-28,2047,Terra,MODIS,19,61.03,288.7,5.8,N,2
52.1521,10.3984,310.1,1.1,1,2023-09-28,2047,Terra,MODIS,79,61.03,285.5,12.9,N,2
49.2453,6.8392,305.4,1.1,1,2023-09-28,2047,Terra,MODIS,64,61.03,287.6,8.6,N,2
49.2476,6.8531,311.7,1.1,1,2023-09-28,2047,Terra,MODIS,83,61.03,288.2,13.3,N,2
49.3523,6.7467,300.9,1.1,1,2023-09-28,2047,Terra,MODIS,36,61.03,288.2,5.7,N,2
51.4827,6.7104,315.3,1,1,2023-09-29,1018,Terra,MODIS,0,61.03,294.5,10.6,D,2
51.4805,6.7244,309,1,1,2023-09-29,1018,Terra,MODIS,31,61.03,294,5.7,D,2
51.3714,6.7058,306.2,1,1,2023-09-29,1018,Terra,MODIS,0,61.03,293.1,4.8,D,2
51.5594,9.7168,301.1,1.4,1.2,2023-09-29,1208,Aqua,MODIS,0,61.03,285.6,4.4,D,0
52.1517,10.4009,317.8,1.3,1.1,2023-09-29,1208,Aqua,MODIS,73,61.03,288.7,21.9,D,2
49.3471,6.7381,311.1,1,1,2023-09-30,1249,Aqua,MODIS,36,61.03,292.6,8.3,D,2
51.4892,6.7408,304.8,1,1,2023-09-30,1250,Aqua,MODIS,35,61.03,283.8,6.1,D,2
52.1472,10.3976,305.3,1.3,1.1,2023-09-30,1250,Aqua,MODIS,41,61.03,293.1,7.3,D,2
51.6055,13.8431,301.7,1,1,2023-09-30,2030,Terra,MODIS,43,61.03,279.9,8.5,N,0
51.3704,6.7078,300.9,1.1,1,2023-10-01,0221,Aqua,MODIS,35,61.03,284.7,7.9,N,2
51.4835,6.7148,302.5,1.1,1,2023-10-01,0221,Aqua,MODIS,19,61.03,284,7,N,2
50.8368,12.195,322.7,1.1,1,2023-10-01,1001,Terra,MODIS,77,61.03,291.5,20.2,D,0
51.366,6.7097,321.6,1.1,1.1,2023-10-01,1001,Terra,MODIS,76,61.03,292.7,21.3,D,2
50.3464,11.978,303.7,1.1,1,2023-10-01,1001,Terra,MODIS,57,61.03,292.4,4.2,D,0
50.344,11.9923,306.4,1.1,1,2023-10-01,1001,Terra,MODIS,63,61.03,292.1,6.1,D,0
50.8725,12.2008,312.1,1.1,1,2023-10-01,1001,Terra,MODIS,72,61.03,290.3,9.9,D,0
50.1948,11.6544,300,1.1,1,2023-10-01,1001,Terra,MODIS,22,61.03,289.7,3.8,D,0
50.1208,12.099,301.3,1.1,1,2023-10-01,1001,Terra,MODIS,33,61.03,290.2,4.4,D,0
49.9971,11.2003,306.7,1,1,2023-10-01,1001,Terra,MODIS,64,61.03,291.2,7.4,D,0
50.2366,11.9674,300.1,1.1,1,2023-10-01,1001,Terra,MODIS,19,61.03,289.6,3.3,D,0
50.8456,12.1988,314.2,1.1,1,2023-10-01,1001,Terra,MODIS,64,61.03,289.7,11.1,D,2
49.3589,6.7594,305.8,1.1,1,2023-10-01,1002,Terra,MODIS,40,61.03,294.2,5.1,D,2
49.3059,10.7865,308.9,1,1,2023-10-01,1002,Terra,MODIS,68,61.03,291.6,7.7,D,0
49.3607,6.745,307.9,1.1,1,2023-10-01,1002,Terra,MODIS,54,61.03,294.5,6.6,D,2
48.5841,10.8531,311,1,1,2023-10-01,1002,Terra,MODIS,70,61.03,292.9,9.1,D,0
48.2161,11.3161,305.4,1.1,1,2023-10-01,1002,Terra,MODIS,61,61.03,294.1,4.7,D,2
47.8452,10.7933,300.9,1.1,1,2023-10-01,1002,Terra,MODIS,37,61.03,290.6,4.3,D,0
52.5339,13.5318,309.1,1.3,1.1,2023-10-01,1154,Aqua,MODIS,64,61.03,281.1,13,D,2
51.3657,6.7101,303.7,1.2,1.1,2023-10-01,2111,Terra,MODIS,57,61.03,288.2,10,N,2
51.4871,6.7076,304.8,1.2,1.1,2023-10-01,2111,Terra,MODIS,11,61.03,288.6,8.5,N,2
48.7803,11.4129,311.8,1,1,2023-10-02,1234,Aqua,MODIS,67,61.03,299.6,5.4,D,2
48.7892,11.4101,311.5,1,1,2023-10-02,1234,Aqua,MODIS,65,61.03,297.9,5.1,D,2
49.4204,11.0862,313.1,1,1,2023-10-02,1234,Aqua,MODIS,69,61.03,296.8,6.7,D,2
49.2464,6.8575,305.3,1.1,1.1,2023-10-02,1234,Aqua,MODIS,50,61.03,288.3,5.7,D,2
49.2437,6.8425,313.2,1.1,1.1,2023-10-02,1234,Aqua,MODIS,71,61.03,290.8,12.3,D,2
51.489,6.7293,300,2,1.4,2023-10-02,2014,Terra,MODIS,10,61.03,287,13.4,N,2
53.0111,12.3401,302.3,1.1,1.1,2023-10-02,2014,Terra,MODIS,48,61.03,279.9,9,N,0
53.0083,12.3242,313.8,1.1,1.1,2023-10-02,2014,Terra,MODIS,88,61.03,282.3,17.9,N,0
52.1575,10.398,311.5,1.3,1.1,2023-10-02,2014,Terra,MODIS,83,61.03,287.7,19.4,N,2
53.0181,12.343,300.8,1.2,1.1,2023-10-03,0206,Aqua,MODIS,34,61.03,275.7,10,N,0
49.3555,6.7535,307.5,1.5,1.2,2023-10-03,0945,Terra,MODIS,57,61.03,289.6,11.9,D,2
49.3532,6.7581,300.4,1.2,1.1,2023-10-04,1026,Terra,MODIS,33,61.03,287.7,5.4,D,2
49.356,6.7429,303.4,1.2,1.1,2023-10-04,1026,Terra,MODIS,56,61.03,288.2,7.2,D,2
48.6951,8.9989,300.4,1.5,1.2,2023-10-04,1026,Terra,MODIS,24,61.03,286.8,6.3,D,2
49.0053,11.83,302.4,1.1,1,2023-10-04,1219,Aqua,MODIS,48,61.03,288.6,5.6,D,0
48.286,11.2509,316.8,1.1,1.1,2023-10-04,1219,Aqua,MODIS,77,61.03,291.2,16.3,D,0
48.9803,12.1854,312.6,1,1,2023-10-04,1219,Aqua,MODIS,73,61.03,294,9.8,D,2
48.3733,11.9075,301.2,1.1,1,2023-10-04,1219,Aqua,MODIS,33,61.03,290.4,2.9,D,0
49.3779,10.7162,315.2,1.1,1.1,2023-10-04,1220,Aqua,MODIS,75,61.03,288.7,16,D,0
52.1546,10.4163,303.5,1.1,1,2023-10-04,1220,Aqua,MODIS,55,61.03,288.8,6,D,2
52.1521,10.4014,314.5,1.1,1,2023-10-04,1220,Aqua,MODIS,75,61.03,288.9,14.4,D,2
49.2535,10.484,303.1,1.1,1.1,2023-10-04,1220,Aqua,MODIS,51,61.03,287.5,5.7,D,0
49.263,10.7058,318.7,1.1,1.1,2023-10-04,1220,Aqua,MODIS,74,61.03,289.6,18.9,D,0
49.284,10.713,312.5,1.1,1.1,2023-10-04,1220,Aqua,MODIS,69,61.03,289.1,12.4,D,0
49.3818,10.7943,303.8,1.1,1.1,2023-10-04,1220,Aqua,MODIS,57,61.03,289.6,6.7,D,0
54.3181,12.5753,306.3,1.5,1.2,2023-10-05,0927,Terra,MODIS,60,61.03,283.5,16.4,D,0
54.3171,12.5691,303.7,2.3,1.5,2023-10-05,1303,Aqua,MODIS,57,61.03,286.4,23.3,D,0
51.3684,6.712,303.4,1.1,1.1,2023-10-05,2038,Terra,MODIS,55,61.03,284.5,10,N,2
51.4841,6.7209,311.4,1.1,1.1,2023-10-05,2038,Terra,MODIS,82,61.03,283.9,15.8,N,2
51.3665,6.7173,318,1.4,1.2,2023-10-06,0233,Aqua,MODIS,96,61.03,282.3,31.1,N,2
51.3703,6.6985,301.8,1.4,1.2,2023-10-06,0233,Aqua,MODIS,44,61.03,282.2,12.4,N,2
48.8012,10.2515,301.4,1.1,1.1,2023-10-06,1009,Terra,MODIS,33,61.03,286.7,5.2,D,0
49.2479,6.8574,303.2,1,1,2023-10-06,1009,Terra,MODIS,55,61.03,283.6,6.3,D,2
48.4791,9.2273,301.4,1.1,1,2023-10-06,1009,Terra,MODIS,40,61.03,289,4,D,2
48.3171,9.5864,300.6,1.1,1,2023-10-06,1009,Terra,MODIS,35,61.03,286.7,4.7,D,0
