latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
49.35821,6.74758,324.82,0.47,0.4,2023-05-15,0120,N,VIIRS,n,2,282.91,3.11,N,2
49.2458,6.85056,324.61,0.47,0.39,2023-05-15,0120,N,VIIRS,n,2,283.43,4.07,N,2
49.24667,6.84991,315.07,0.46,0.39,2023-05-15,0120,N,VIIRS,n,2,283.2,1.83,N,2
49.24305,6.84903,318.93,0.46,0.39,2023-05-15,0120,N,VIIRS,n,2,281.55,2.11,N,2
48.598,7.82135,318.52,0.43,0.38,2023-05-15,0121,N,VIIRS,n,2,283.7,2.09,N,2
53.13524,8.6764,299.42,0.52,0.67,2023-05-15,0259,N,VIIRS,n,2,277.43,1.52,N,2
53.13275,8.68322,311.08,0.52,0.67,2023-05-15,0259,N,VIIRS,n,2,278.57,1.52,N,2
52.16321,10.41875,319.16,0.65,0.73,2023-05-15,0259,N,VIIRS,n,2,280.24,5.18,N,2
52.15501,10.39838,311.27,0.65,0.73,2023-05-15,0259,N,VIIRS,n,2,281.37,2.47,N,2
52.15171,10.4067,309.43,0.65,0.73,2023-05-15,0259,N,VIIRS,n,2,279.06,2.47,N,2
52.16314,10.41292,303.11,0.65,0.73,2023-05-15,0259,N,VIIRS,n,2,278.57,3.15,N,2
52.1599,10.42121,304.91,0.65,0.73,2023-05-15,0259,N,VIIRS,n,2,279.15,2.6,N,2
52.16067,10.39852,296.28,0.65,0.73,2023-05-15,0259,N,VIIRS,n,2,280.58,2.25,N,2
52.15741,10.40684,319.29,0.65,0.73,2023-05-15,0259,N,VIIRS,n,2,280.19,2.25,N,2
52.1517,10.40074,306.14,0.65,0.73,2023-05-15,0259,N,VIIRS,n,2,279.8,2.25,N,2
51.48531,6.70103,301.36,0.51,0.66,2023-05-15,0300,N,VIIRS,n,2,272.35,1.4,N,2
51.48299,6.70757,310.15,0.51,0.66,2023-05-15,0300,N,VIIRS,n,2,272.98,1.4,N,2
51.45811,6.73748,303.38,0.51,0.66,2023-05-15,0300,N,VIIRS,n,2,279.47,2.41,N,0
51.48299,6.70584,313.18,0.51,0.66,2023-05-15,0300,N,VIIRS,n,2,274.44,2.08,N,2
51.46372,6.74072,299.14,0.51,0.66,2023-05-15,0300,N,VIIRS,n,2,279.34,1.14,N,2
51.45831,6.73584,304.75,0.51,0.66,2023-05-15,0300,N,VIIRS,n,2,279.09,1.32,N,0
51.3642,6.71329,325.01,0.43,0.62,2023-05-15,1108,N,VIIRS,n,2,297.79,4.91,D,2
51.36932,6.70903,367,0.43,0.62,2023-05-15,1108,N,VIIRS,h,2,297.07,14.57,D,2
51.4631,6.73804,328.62,0.42,0.61,2023-05-15,1108,N,VIIRS,n,2,293.78,2.35,D,2
51.48529,6.72666,335.54,0.42,0.61,2023-05-15,1108,N,VIIRS,n,2,295.1,4.08,D,2
51.48714,6.72271,344.94,0.42,0.61,2023-05-15,1108,N,VIIRS,n,2,295.5,8.88,D,2
51.48351,6.71161,343.49,0.42,0.61,2023-05-15,1108,N,VIIRS,n,2,296.03,5.11,D,2
53.13229,8.6832,327.63,0.63,0.54,2023-05-15,1109,N,VIIRS,n,2,294.86,5.99,D,2
53.13662,8.68094,328.11,0.63,0.54,2023-05-15,1109,N,VIIRS,n,2,297.18,9.74,D,2
51.36754,6.7091,344.28,0.4,0.44,2023-05-15,1249,N,VIIRS,n,2,300.44,6.67,D,2
51.48351,6.72403,335.91,0.4,0.44,2023-05-15,1249,N,VIIRS,n,2,297.92,4.52,D,2
51.48303,6.71824,341.19,0.4,0.44,2023-05-15,1249,N,VIIRS,n,2,299.05,4.52,D,2
51.48759,6.72317,335.82,0.4,0.44,2023-05-15,1249,N,VIIRS,n,2,298.26,4.43,D,2
51.48664,6.71156,337.05,0.4,0.44,2023-05-15,1249,N,VIIRS,n,2,303.56,4.47,D,2
51.48616,6.7058,343.9,0.4,0.44,2023-05-15,1249,N,VIIRS,n,2,305.8,4.47,D,2
51.49768,6.74465,329.41,0.4,0.44,2023-05-15,1249,N,VIIRS,l,2,301.76,3.72,D,2
53.13445,8.67811,326.37,0.5,0.49,2023-05-15,1249,N,VIIRS,n,2,291.24,7.19,D,2
53.13898,8.67738,325.28,0.5,0.49,2023-05-15,1249,N,VIIRS,n,2,294.63,5.45,D,2
53.07963,14.24967,303.95,0.43,0.38,2023-05-16,0100,N,VIIRS,n,2,280.26,0.78,N,0
52.17061,14.62516,312.73,0.41,0.37,2023-05-16,0101,N,VIIRS,n,2,281.72,1.73,N,0
52.16906,14.63722,298.85,0.41,0.37,2023-05-16,0101,N,VIIRS,n,2,281.98,0.74,N,0
52.16533,14.61077,297.2,0.41,0.37,2023-05-16,0101,N,VIIRS,n,2,281.51,0.42,N,0
52.39993,12.4985,320.72,0.47,0.4,2023-05-16,0101,N,VIIRS,n,2,283.35,2.1,N,2
51.26905,11.6599,299.33,0.49,0.4,2023-05-16,0101,N,VIIRS,n,2,281.24,1.08,N,0
49.35899,6.74937,316.18,0.48,0.48,2023-05-16,0102,N,VIIRS,n,2,280.99,1.97,N,2
49.24561,6.85202,312.57,0.47,0.48,2023-05-16,0102,N,VIIRS,n,2,281.22,2.73,N,2
53.08051,14.25363,296.32,0.55,0.68,2023-05-16,0240,N,VIIRS,n,2,278.22,0.73,N,0
53.13227,8.68031,318.46,0.35,0.57,2023-05-16,0241,N,VIIRS,n,2,274.89,1.16,N,2
49.24431,6.8525,332.99,0.41,0.37,2023-05-16,1229,N,VIIRS,n,2,291.28,1.63,D,2
49.27688,6.7791,330.63,0.41,0.37,2023-05-16,1229,N,VIIRS,n,2,289.22,1.74,D,2
49.3567,6.74778,334.83,0.41,0.37,2023-05-16,1229,N,VIIRS,n,2,304.63,4.54,D,2
51.36871,6.7133,328.82,0.42,0.38,2023-05-16,1230,N,VIIRS,l,2,299.2,5.62,D,2
51.36797,6.7073,340.07,0.42,0.38,2023-05-16,1230,N,VIIRS,n,2,294.81,8.15,D,2
51.4613,6.74054,334.15,0.42,0.38,2023-05-16,1230,N,VIIRS,n,2,298.24,4.55,D,2
51.46226,6.73863,332.8,0.42,0.38,2023-05-16,1230,N,VIIRS,n,2,295.56,4.16,D,2
51.48141,6.72005,342.18,0.42,0.38,2023-05-16,1230,N,VIIRS,n,2,298.24,3.82,D,0
51.48559,6.72501,332.48,0.42,0.38,2023-05-16,1230,N,VIIRS,n,2,297.88,3.82,D,2
51.48485,6.71896,326.3,0.42,0.38,2023-05-16,1230,N,VIIRS,l,2,297.16,3.82,D,2
51.48411,6.71291,334.21,0.42,0.38,2023-05-16,1230,N,VIIRS,n,2,300.19,3.71,D,2
51.48337,6.70687,338.64,0.42,0.38,2023-05-16,1230,N,VIIRS,n,2,301.5,3.71,D,2
51.48755,6.71182,341.18,0.42,0.38,2023-05-16,1230,N,VIIRS,n,2,306.4,6.62,D,2
52.15058,10.39899,327.61,0.55,0.43,2023-05-16,1230,N,VIIRS,n,2,293.27,1.63,D,0
52.6923,9.75491,325.3,0.53,0.42,2023-05-16,1230,N,VIIRS,n,2,288.28,3.06,D,0
53.52425,9.90549,311.63,0.61,0.54,2023-05-17,0041,N,VIIRS,n,2,279.93,1.07,N,2
53.51925,9.90485,299.11,0.61,0.54,2023-05-17,0041,N,VIIRS,n,2,278.19,1.07,N,2
53.08163,14.2514,297.03,0.41,0.45,2023-05-17,0041,N,VIIRS,n,2,278.01,0.45,N,0
53.14122,8.67612,302.33,0.34,0.56,2023-05-17,0041,N,VIIRS,n,2,280.12,1.73,N,2
53.1358,8.68087,329.59,0.34,0.56,2023-05-17,0041,N,VIIRS,n,2,281.06,3.39,N,2
53.13547,8.69142,321.77,0.34,0.56,2023-05-17,0041,N,VIIRS,n,2,281.54,1.39,N,2
53.13597,8.67559,314.64,0.34,0.56,2023-05-17,0041,N,VIIRS,n,2,280.48,1.73,N,2
53.13072,8.67503,326.55,0.34,0.56,2023-05-17,0041,N,VIIRS,n,2,280.06,3.26,N,2
53.13055,8.68031,312.57,0.34,0.56,2023-05-17,0041,N,VIIRS,n,2,279.75,2.04,N,2
53.13116,8.67945,335.75,0.34,0.56,2023-05-17,0042,N,VIIRS,n,2,280.19,1.65,N,2
53.13136,8.67418,316.3,0.34,0.56,2023-05-17,0042,N,VIIRS,n,2,280,1.65,N,2
53.12611,8.67368,298.81,0.34,0.56,2023-05-17,0042,N,VIIRS,n,2,282.68,1.65,N,3
52.49026,13.8371,298.49,0.42,0.45,2023-05-17,0042,N,VIIRS,n,2,279.28,0.73,N,0
52.17369,14.62695,334.51,0.38,0.43,2023-05-17,0042,N,VIIRS,n,2,278.42,4.18,N,0
52.17468,14.61561,302.8,0.38,0.44,2023-05-17,0042,N,VIIRS,n,2,280.43,0.9,N,0
52.16968,14.62601,340.02,0.38,0.43,2023-05-17,0042,N,VIIRS,n,2,278.15,4.18,N,0
52.17066,14.61468,299.6,0.38,0.44,2023-05-17,0042,N,VIIRS,n,2,278.59,0.9,N,0
52.3155,10.25151,302.24,0.58,0.52,2023-05-17,0042,N,VIIRS,n,2,277.41,1.47,N,2
52.17561,10.41146,317.18,0.57,0.52,2023-05-17,0042,N,VIIRS,n,2,280.54,2.01,N,2
52.17078,10.41082,311.17,0.57,0.52,2023-05-17,0042,N,VIIRS,n,2,277.91,2.01,N,2
52.16506,10.42724,297.49,0.57,0.52,2023-05-17,0042,N,VIIRS,n,2,278.15,1.44,N,2
52.16067,10.41802,313.66,0.57,0.52,2023-05-17,0042,N,VIIRS,n,2,279.87,1.44,N,2
52.15628,10.40885,334.54,0.57,0.52,2023-05-17,0042,N,VIIRS,n,2,279.77,3.29,N,2
52.15672,10.40033,302.04,0.57,0.52,2023-05-17,0042,N,VIIRS,n,2,279.41,3.29,N,2
52.15188,10.39968,309.19,0.57,0.52,2023-05-17,0042,N,VIIRS,n,2,278.91,3.29,N,2
52.21024,8.05267,298.03,0.36,0.57,2023-05-17,0042,N,VIIRS,n,2,278.69,0.88,N,2
52.20833,8.05302,300.37,0.36,0.57,2023-05-17,0042,N,VIIRS,n,2,279.06,0.58,N,2
51.49453,6.73576,330.09,0.4,0.6,2023-05-17,0042,N,VIIRS,n,2,280.01,2.85,N,2
51.48889,6.73536,352.3,0.4,0.6,2023-05-17,0042,N,VIIRS,n,2,279.33,5.9,N,2
51.48394,6.7049,312.05,0.41,0.6,2023-05-17,0042,N,VIIRS,n,2,280.18,1.82,N,2
51.48381,6.71095,306.51,0.41,0.6,2023-05-17,0042,N,VIIRS,n,2,279.98,1.82,N,2
51.48367,6.71693,309.51,0.4,0.6,2023-05-17,0042,N,VIIRS,n,2,280.18,1.39,N,2
51.48353,6.72294,301.14,0.4,0.6,2023-05-17,0042,N,VIIRS,n,2,279.2,1.39,N,2
51.46053,6.7396,320.28,0.4,0.6,2023-05-17,0042,N,VIIRS,n,2,279.25,2.33,N,2
51.46067,6.73353,317.57,0.4,0.6,2023-05-17,0042,N,VIIRS,n,2,279.1,2.87,N,2
51.42929,7.32846,300.53,0.38,0.59,2023-05-17,0042,N,VIIRS,n,2,276.45,0.98,N,0
51.42914,7.33411,296.36,0.38,0.59,2023-05-17,0042,N,VIIRS,n,2,277.17,0.64,N,0
51.42668,6.73731,295.36,0.4,0.6,2023-05-17,0042,N,VIIRS,n,2,279.47,0.34,N,2
51.36901,6.70493,331.43,0.4,0.6,2023-05-17,0042,N,VIIRS,n,2,283.33,2.55,N,2
51.36887,6.71099,305.39,0.4,0.6,2023-05-17,0042,N,VIIRS,n,2,281.53,2.55,N,2
51.36873,6.71705,301,0.4,0.6,2023-05-17,0042,N,VIIRS,n,2,279.65,1.76,N,2
51.36336,6.70463,298.28,0.4,0.6,2023-05-17,0042,N,VIIRS,n,2,278.8,1.27,N,2
51.36322,6.71067,317.71,0.4,0.6,2023-05-17,0042,N,VIIRS,n,2,280.08,1.27,N,2
51.30018,7.01102,302,0.39,0.6,2023-05-17,0042,N,VIIRS,n,2,278.47,0.62,N,2
51.29461,7.01052,298.54,0.39,0.6,2023-05-17,0042,N,VIIRS,n,2,277.2,0.62,N,2
51.29629,7.01054,315.53,0.39,0.59,2023-05-17,0042,N,VIIRS,n,2,279.81,1.88,N,2
49.95388,9.7649,299.05,0.58,0.52,2023-05-17,0042,N,VIIRS,n,2,272.76,1.3,N,2
49.35657,6.74668,323.63,0.39,0.6,2023-05-17,0043,N,VIIRS,n,2,281.86,2.23,N,2
49.24405,6.85004,304.21,0.39,0.59,2023-05-17,0043,N,VIIRS,n,2,279.19,0.87,N,2
53.08102,14.25604,303.73,0.38,0.59,2023-05-17,0222,N,VIIRS,n,2,278.13,0.48,N,0
53.87513,9.58679,297.19,0.48,0.48,2023-05-17,0222,N,VIIRS,n,2,278.71,1,N,2
53.51118,10.03881,301.58,0.51,0.5,2023-05-17,0222,N,VIIRS,n,2,280.45,1.34,N,2
53.52312,9.90098,319.48,0.51,0.49,2023-05-17,0222,N,VIIRS,n,2,280.3,2.81,N,3
53.13964,8.67886,304.36,0.47,0.48,2023-05-17,0222,N,VIIRS,n,2,279.69,1.21,N,2
53.13622,8.69199,298.69,0.47,0.48,2023-05-17,0222,N,VIIRS,n,2,279.41,0.82,N,2
53.13385,8.68246,332.96,0.47,0.48,2023-05-17,0222,N,VIIRS,n,2,280.54,4.36,N,2
53.13556,8.67592,316.79,0.47,0.48,2023-05-17,0222,N,VIIRS,n,2,279.85,4.56,N,2
52.31682,10.24985,299.64,0.57,0.52,2023-05-17,0222,N,VIIRS,n,2,277.94,1.21,N,2
52.31731,10.25088,298.3,0.57,0.52,2023-05-17,0222,N,VIIRS,n,2,278.02,1.63,N,2
52.16249,10.41961,321.09,0.58,0.52,2023-05-17,0222,N,VIIRS,n,2,279.95,5.13,N,2
52.15587,10.40499,353.34,0.58,0.52,2023-05-17,0222,N,VIIRS,n,2,280.33,11.76,N,2
52.15143,10.40163,313.7,0.58,0.52,2023-05-17,0222,N,VIIRS,n,2,277.92,11.76,N,2
52.16528,10.4148,301.18,0.58,0.52,2023-05-17,0222,N,VIIRS,n,2,277.93,1.59,N,2
52.16306,10.42271,300.01,0.58,0.52,2023-05-17,0222,N,VIIRS,n,2,278.53,2.21,N,2
52.16083,10.41143,304.44,0.58,0.52,2023-05-17,0222,N,VIIRS,n,2,277.72,1.59,N,2
52.15639,10.40804,339.34,0.58,0.52,2023-05-17,0222,N,VIIRS,n,2,281.39,7.62,N,2
52.15862,10.40011,298.08,0.58,0.52,2023-05-17,0222,N,VIIRS,n,2,279.42,7.62,N,2
52.15419,10.39672,296.95,0.58,0.52,2023-05-17,0222,N,VIIRS,n,2,280.27,7.62,N,2
52.15196,10.40467,315.77,0.58,0.52,2023-05-17,0222,N,VIIRS,n,2,277.68,7.62,N,2
52.46675,7.31783,313.22,0.44,0.46,2023-05-17,0222,N,VIIRS,n,2,280.64,1.67,N,2
52.21025,8.0424,301.74,0.47,0.48,2023-05-17,0222,N,VIIRS,n,2,278.87,1.5,N,2
52.20857,8.04883,308.74,0.47,0.48,2023-05-17,0222,N,VIIRS,n,2,279.3,1.5,N,2
52.21092,8.04402,311.9,0.47,0.48,2023-05-17,0222,N,VIIRS,n,2,278.89,1.86,N,2
52.20927,8.05048,295.2,0.47,0.48,2023-05-17,0222,N,VIIRS,n,2,279.01,1.6,N,2
52.17364,7.88891,296.09,0.47,0.48,2023-05-17,0222,N,VIIRS,n,2,279.56,0.74,N,2
50.65439,11.43346,295.42,0.36,0.57,2023-05-17,0222,N,VIIRS,n,2,274.81,0.62,N,2
51.42897,7.33234,306.04,0.47,0.48,2023-05-17,0222,N,VIIRS,n,2,276.93,0.74,N,0
51.49283,6.73336,307.23,0.44,0.46,2023-05-17,0223,N,VIIRS,n,2,279.61,1.79,N,2
51.49133,6.73941,316.09,0.44,0.46,2023-05-17,0223,N,VIIRS,n,2,280.65,1.79,N,2
51.48629,6.72216,341.02,0.44,0.46,2023-05-17,0223,N,VIIRS,n,2,281.98,8.8,N,2
51.48928,6.71012,297.7,0.44,0.46,2023-05-17,0223,N,VIIRS,n,2,279.96,0.94,N,2
51.48527,6.7075,333.91,0.44,0.46,2023-05-17,0223,N,VIIRS,n,2,282.06,3.79,N,2
51.48227,6.7196,302.71,0.44,0.46,2023-05-17,0223,N,VIIRS,n,2,279.44,2.34,N,2
51.4602,6.73344,302.29,0.44,0.46,2023-05-17,0223,N,VIIRS,n,2,278.78,2.06,N,0
51.4587,6.73946,318.29,0.44,0.46,2023-05-17,0223,N,VIIRS,n,2,278.67,1.63,N,0
51.426,6.73955,295.76,0.44,0.46,2023-05-17,0223,N,VIIRS,n,2,279.96,0.64,N,2
51.3727,6.71982,308.15,0.44,0.46,2023-05-17,0223,N,VIIRS,n,2,280.06,1.37,N,2
51.36868,6.71722,301.94,0.44,0.46,2023-05-17,0223,N,VIIRS,n,2,280.29,0.98,N,2
51.36717,6.72327,296.01,0.44,0.46,2023-05-17,0223,N,VIIRS,n,2,279.66,0.98,N,2
51.29523,7.01069,299.92,0.46,0.47,2023-05-17,0223,N,VIIRS,n,2,277.69,1.07,N,2
51.36615,6.7086,339.12,0.44,0.46,2023-05-17,0223,N,VIIRS,n,2,284.69,4.56,N,2
51.36765,6.70258,301.29,0.44,0.46,2023-05-17,0223,N,VIIRS,n,2,280.77,4.56,N,2
51.36213,6.70602,295.21,0.44,0.46,2023-05-17,0223,N,VIIRS,n,2,278.25,0.5,N,2
49.24426,6.85181,335.42,0.51,0.5,2023-05-17,0223,N,VIIRS,n,2,276.93,4.4,N,2
49.24598,6.84523,319.13,0.51,0.5,2023-05-17,0223,N,VIIRS,n,2,275.1,5.09,N,2
52.47204,11.54263,367,0.57,0.69,2023-05-17,1031,N,VIIRS,h,2,294.82,11.57,D,0
52.47765,11.53721,335.02,0.57,0.69,2023-05-17,1031,N,VIIRS,n,2,289.46,5.2,D,0
52.47485,11.54498,355.07,0.57,0.69,2023-05-17,1031,N,VIIRS,n,2,292.81,15.4,D,0
52.47203,11.53749,346.3,0.57,0.69,2023-05-17,1031,N,VIIRS,n,2,290.41,10.83,D,0
50.28143,9.38467,328.6,0.39,0.36,2023-05-17,1210,N,VIIRS,n,2,290.95,1.07,D,0
50.28471,9.38352,326.53,0.39,0.36,2023-05-17,1210,N,VIIRS,n,2,290.3,1.07,D,0
50.55363,8.53674,325.16,0.38,0.36,2023-05-17,1210,N,VIIRS,l,2,296.76,1.87,D,0
50.93111,7.01017,326.7,0.39,0.36,2023-05-17,1211,N,VIIRS,l,2,300.21,1.35,D,0
51.15051,6.7743,327.18,0.39,0.36,2023-05-17,1211,N,VIIRS,n,2,292.39,1.5,D,0
51.1496,6.76883,327.19,0.39,0.36,2023-05-17,1211,N,VIIRS,n,2,292.7,1.5,D,0
51.36348,6.7102,332.99,0.39,0.36,2023-05-17,1211,N,VIIRS,n,2,294.25,5.69,D,2
51.4259,6.74014,344.1,0.39,0.36,2023-05-17,1211,N,VIIRS,n,2,299.26,5.74,D,2
51.48552,6.72077,334.54,0.39,0.36,2023-05-17,1211,N,VIIRS,n,2,301.1,4.51,D,2
52.15226,10.40194,348.48,0.41,0.37,2023-05-17,1211,N,VIIRS,n,2,306.12,6.14,D,2
52.1564,10.40669,349.86,0.41,0.37,2023-05-17,1211,N,VIIRS,n,2,301.27,9.52,D,2
52.16131,10.41733,333.93,0.41,0.37,2023-05-17,1211,N,VIIRS,n,2,299.99,3.97,D,2
52.17143,10.41388,329.48,0.41,0.37,2023-05-17,1211,N,VIIRS,n,2,297.73,2.89,D,2
52.17443,10.4169,330.51,0.41,0.37,2023-05-17,1211,N,VIIRS,n,2,296.84,2.18,D,2
52.47276,11.55027,331.87,0.43,0.38,2023-05-17,1211,N,VIIRS,n,2,298.01,4.42,D,0
52.48713,11.51934,326.76,0.43,0.38,2023-05-17,1211,N,VIIRS,n,2,295.8,62.53,D,0
52.20905,8.04723,328.49,0.38,0.36,2023-05-17,1211,N,VIIRS,n,2,286.91,2.17,D,2
53.51147,10.03624,330.63,0.41,0.37,2023-05-17,1211,N,VIIRS,n,2,294.78,2.24,D,2
52.40086,12.49555,320.45,0.37,0.58,2023-05-18,0023,N,VIIRS,n,2,267.9,1.12,N,2
52.4007,12.50115,295.02,0.37,0.58,2023-05-18,0023,N,VIIRS,n,2,267.59,1.12,N,2
52.3553,9.88675,298.9,0.48,0.64,2023-05-18,0023,N,VIIRS,n,2,275.08,0.65,N,2
52.16345,10.42733,296.91,0.45,0.63,2023-05-18,0023,N,VIIRS,n,2,272.76,1.4,N,2
52.15776,10.39952,302.68,0.45,0.63,2023-05-18,0023,N,VIIRS,n,2,274.12,3.03,N,2
52.1577,10.4064,318.1,0.45,0.63,2023-05-18,0023,N,VIIRS,n,2,272.92,3.43,N,2
52.15183,10.39935,322.99,0.45,0.63,2023-05-18,0023,N,VIIRS,n,2,275.13,3.03,N,2
52.16109,10.41611,300.99,0.45,0.63,2023-05-18,0023,N,VIIRS,n,2,274.98,1.52,N,2
52.15534,10.40221,328.29,0.45,0.63,2023-05-18,0023,N,VIIRS,n,2,275.58,2.54,N,2
52.15543,10.39535,297.35,0.45,0.63,2023-05-18,0023,N,VIIRS,n,2,275.85,3.24,N,2
52.15525,10.40908,301.65,0.45,0.63,2023-05-18,0023,N,VIIRS,n,2,272.59,2.54,N,2
52.14941,10.40204,305.82,0.45,0.63,2023-05-18,0023,N,VIIRS,n,2,272.53,1.29,N,0
51.5206,6.96899,299.24,0.63,0.72,2023-05-18,0023,N,VIIRS,n,2,277.93,0.97,N,2
51.51993,6.9749,301.67,0.63,0.72,2023-05-18,0023,N,VIIRS,n,2,276.42,1.81,N,2
51.49549,6.73441,309.9,0.65,0.73,2023-05-18,0023,N,VIIRS,n,2,278.72,1.69,N,2
51.48866,6.73461,312.4,0.65,0.73,2023-05-18,0023,N,VIIRS,n,2,277.46,1.69,N,2
51.48147,6.71533,312.08,0.65,0.73,2023-05-18,0023,N,VIIRS,n,2,277.83,2.36,N,2
51.42665,6.73605,295.73,0.64,0.72,2023-05-18,0023,N,VIIRS,n,2,277.76,0.75,N,2
51.36464,6.70922,327.9,0.65,0.73,2023-05-18,0023,N,VIIRS,n,2,279.28,4.48,N,2
51.36445,6.69944,310.17,0.65,0.73,2023-05-18,0023,N,VIIRS,n,2,278.82,5.14,N,2
49.24461,6.84408,299.19,0.63,0.72,2023-05-18,0024,N,VIIRS,n,2,278.99,1.48,N,2
48.65448,10.16155,298.65,0.45,0.63,2023-05-18,0024,N,VIIRS,n,2,275.27,0.43,N,2
52.17266,14.63068,301.58,0.56,0.51,2023-05-18,0203,N,VIIRS,n,2,276.66,1.42,N,0
52.1725,14.61222,298.19,0.55,0.51,2023-05-18,0203,N,VIIRS,n,2,278.21,1,N,0
52.35518,9.88698,296.76,0.55,0.43,2023-05-18,0203,N,VIIRS,n,2,275.2,0.71,N,2
52.17257,10.41426,306.03,0.39,0.44,2023-05-18,0203,N,VIIRS,n,2,276.53,1.19,N,2
52.16495,10.428,304.85,0.39,0.44,2023-05-18,0203,N,VIIRS,n,2,275.24,0.92,N,2
52.16369,10.41488,308.55,0.39,0.44,2023-05-18,0203,N,VIIRS,n,2,277.27,2.03,N,2
52.16242,10.42025,317.7,0.39,0.44,2023-05-18,0203,N,VIIRS,n,2,279.37,1.84,N,2
52.15736,10.40473,343.1,0.39,0.44,2023-05-18,0203,N,VIIRS,n,2,280.57,5.34,N,2
52.15608,10.41011,324.23,0.39,0.44,2023-05-18,0203,N,VIIRS,n,2,277.34,5.34,N,2
52.15356,10.40234,350.12,0.39,0.44,2023-05-18,0203,N,VIIRS,n,2,280.81,5.34,N,2
52.14976,10.39995,326.34,0.39,0.44,2023-05-18,0203,N,VIIRS,n,2,275.51,2.29,N,0
52.20813,8.04388,321.58,0.48,0.4,2023-05-18,0203,N,VIIRS,n,2,276.94,3.55,N,2
52.20999,8.04437,325.97,0.48,0.4,2023-05-18,0204,N,VIIRS,n,2,277.88,2.55,N,2
52.17576,7.88841,295.6,0.48,0.4,2023-05-18,0204,N,VIIRS,n,2,277.9,0.81,N,2
51.36255,10.48143,301.75,0.41,0.45,2023-05-18,0204,N,VIIRS,n,2,270.88,1.52,N,2
51.50357,6.72578,296.35,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,284.28,1.06,N,3
51.49622,6.743,332.85,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,282.58,3.09,N,2
51.49405,6.73483,326.74,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,279.92,3.07,N,2
51.49275,6.7412,297.27,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,279.38,3.09,N,2
51.49059,6.73302,327.82,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,279.62,1.89,N,2
51.48712,6.73122,295.3,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,280.27,1.89,N,2
51.48757,6.71032,300.5,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,280.47,2.24,N,2
51.4854,6.70218,330.08,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,279.87,3.01,N,2
51.4841,6.70852,321.63,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,281.14,2.24,N,2
51.48149,6.72125,330.75,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,280.43,2.71,N,0
51.48487,6.70114,326.86,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,280.42,2.99,N,2
51.4836,6.70749,322.14,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,281.24,2.99,N,2
51.48103,6.72024,326.07,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,279.55,3.26,N,0
51.46202,6.73848,300.34,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,277.98,0.49,N,2
51.3714,6.71233,298.81,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,281.09,1.29,N,3
51.36923,6.70417,301.78,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,281.96,3.24,N,2
51.36793,6.71052,319.62,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,282.44,2.24,N,2
51.36446,6.7087,325.83,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,282.39,2.24,N,2
51.37045,6.71197,300.88,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,281.92,1.9,N,2
51.36697,6.71016,330.12,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,284.39,1.9,N,2
51.36826,6.70379,301.16,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,281.22,1.9,N,2
51.3635,6.70834,312.25,0.46,0.39,2023-05-18,0204,N,VIIRS,n,2,280.55,2.02,N,2
51.2985,7.0084,295.77,0.47,0.4,2023-05-18,0204,N,VIIRS,n,2,277.98,0.86,N,2
49.3565,6.74875,319.32,0.5,0.41,2023-05-18,0204,N,VIIRS,n,2,281.36,1.69,N,2
49.24646,6.84953,329.46,0.51,0.41,2023-05-18,0204,N,VIIRS,n,2,282.62,5.57,N,2
49.24284,6.84763,312.18,0.51,0.41,2023-05-18,0204,N,VIIRS,n,2,278.68,5.57,N,2
48.59872,7.82345,310.21,0.57,0.43,2023-05-18,0204,N,VIIRS,n,2,281.11,1.42,N,2
48.65801,11.72405,337.32,0.4,0.37,2023-05-18,1151,N,VIIRS,n,2,293.08,3.41,D,0
49.1785,11.75669,327.56,0.4,0.37,2023-05-18,1151,N,VIIRS,n,2,289.79,1.5,D,0
48.79819,9.517,342.2,0.45,0.39,2023-05-18,1151,N,VIIRS,n,2,296.46,5.03,D,0
48.60009,7.82388,326.16,0.51,0.41,2023-05-18,1151,N,VIIRS,n,2,293.57,2.22,D,2
48.59879,7.82345,328.92,0.51,0.41,2023-05-18,1151,N,VIIRS,n,2,294.7,2.86,D,2
